"","Group.1","Group.2","AES.GENER","AFP.PROVIDA","AGENCIAS.UNIVERS","AGUAS.ANDINAS","ALMENDRAL","ANDROMACO","ANTAR.CHILE","AUSTRALIS.SEAFOODS","AZUL.AZUL.SHARES","BANCO.DE.CHILE","BANCO.DE.CREDITO.E.INVERSION","BANCO.SANTANDER.CHILE","BANMEDICA","BANVIDA","BESALCO","BLANCO.Y.NEGRO","BLUMAR","BUPA.CHILE.DEAD...DELIST.26.10.16","CAMPOS.CHILENOS","CAP","CEM","CEMENTOS.BIO.BIO","CENCOSUD","CIA.GNL.ELECTRIC.DEAD...DELIST.03.10.16","CINTAC","COCA.COLA.EMBONOR.PREF.","COCA.COLA.EMBONOR.SERIES.B.PREF.","COLBUN.MACHICURA","COMPANIA.AGROPECUARIA.COPEVAL","COMPANIA.CERVECERIAS.UNIDAS","COMPANIA.CHILENA.DE.NAVIGACION.INTEROCEANICA","COMPANIA.PESQUERA.CAMANCHACA","COMPANIA.SUDAMERICANA.DE.VAPORES","COMPANIAS.CIC","CRISTALERIAS.DE.CHILE","CRUZADOS.SADP","CTI","CURAUMA","DETROIT.DIESEL.DEAD...DELIST.18.11.16","EDELPA","ELECTROMETALRGCA","EMBOTELLADORA.ANDINA.SERIES.A","EMBOTELLADORA.ANDINA.SERIES.B.PREF.","EMPRESA.NACIONAL.DE.TELECOMUNICACIONES","EMPRESAS.AQUACHILE","EMPRESAS.CMPC","EMPRESAS.COPEC","EMPRESAS.IANSA","EMPRESAS.TATTERSALL.DEAD...DELIST.29.12.16","ENEL.AMERICAS","ENEL.GENERACION.CHILE","ENGIE.ENERGIA.CHILE","ENJOY","EPERVA","ESVAL.C","FONDOS.HABITAT","FORESTAL.CONST","FORUS","FOSFOROS","GASCO","GRUPO.EMPRESAS.NAVIERAS","GRUPO.SECURITY","HIPERMARC","HITES","INDIVER.DEAD...DELIST.12.01.17","INSTITUTO.DE.DIAGNOSTICO","INVERCAP","INVERSIONES.AGUAS.METROPOLITANAS","INVERTEC.PESQUERA.MAR.DE.CHILOE","INVEXANS","ITAU.CORPBANCA","LAS.CONDES","LATAM.AIRLINES.GROUP","MARINSA","MASISA","MIN.VALPARAISO","MOLYMET","MULTIEXPORT.FOODS","NACL.EXPLOSIVOS","NORTE.GRANDE","ORO.BLANCO","PACIFICO.V.REGION","PARQUE.ARAUCO","PAZ","PEHUENCHE","PILMAIQUEN.DEAD...DELIST.13.04.16","POLPAICO","QUINENCO","RIPLEY.CORPORATION","SACI.FALABELLA","SALFA.CORPORATION","SCHWAGER.ENERGY","SIGDO.KOPPERS","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.A","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.B","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.D.PREF.","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.E.PREF.","SOCIEDAD.PUNTA.DEL.COBRE.A.PREF.","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.A.PREF.","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.B.PREF.","SOCOVESA","SONDA","SOQUICOM","VENTANAS","VINA.CONCHA.Y.TORO","VINA.SAN.PEDRO","VOLCAN","WALMART.CHILE.DEAD...DELIST.27.10.16","ZONA.FRANCA"
"135",3,2015,0,0.590909090909091,1,0,0.727272727272727,1,0.318181818181818,0.818181818181818,0.818181818181818,0,0,0,0.136363636363636,0.590909090909091,0.136363636363636,0.136363636363636,0.545454545454545,0.318181818181818,0.636363636363636,0,1,0.5,0,0.863636363636364,1,0.954545454545455,0.409090909090909,0,1,0,0.681818181818182,0.363636363636364,0,0.909090909090909,0.727272727272727,0.818181818181818,1,1,0.954545454545455,0.954545454545455,0.954545454545455,0.5,0,0,0.318181818181818,0,0,0.272727272727273,1,0,0,0,0.318181818181818,0.863636363636364,1,0,1,0.181818181818182,0.772727272727273,0.0909090909090909,0.681818181818182,0.181818181818182,1,0.181818181818182,0.363636363636364,0.5,0.772727272727273,0,0.454545454545455,0.681818181818182,0,0.5,0,0.863636363636364,0.545454545454545,1,0.772727272727273,0.136363636363636,0.772727272727273,0.636363636363636,0.727272727272727,1,0.0454545454545455,0.0909090909090909,0.636363636363636,0.363636363636364,0.772727272727273,0.545454545454545,0,0,0,0.5,0.136363636363636,0.818181818181818,0,0.727272727272727,0.818181818181818,0.727272727272727,0.818181818181818,0,0.363636363636364,0,0.363636363636364,0.863636363636364,0,0.727272727272727,0.954545454545455,1,0.863636363636364
"136",4,2015,0.0454545454545455,0.909090909090909,1,0.0454545454545455,0.272727272727273,1,0.272727272727273,0.727272727272727,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.5,0.0454545454545455,0.545454545454545,0.772727272727273,0.227272727272727,0.772727272727273,0.0454545454545455,1,0.636363636363636,0.0454545454545455,0.954545454545455,0.954545454545455,0.681818181818182,0.363636363636364,0.0454545454545455,0.954545454545455,0.0454545454545455,0.909090909090909,0.409090909090909,0.227272727272727,0.863636363636364,0.772727272727273,0.863636363636364,0.954545454545455,1,1,0.954545454545455,1,0.636363636363636,0.0454545454545455,0.0454545454545455,0.318181818181818,0.0454545454545455,0.0454545454545455,0.136363636363636,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.409090909090909,0.909090909090909,1,0.0454545454545455,0.954545454545455,0.136363636363636,0.954545454545455,0.181818181818182,0.863636363636364,0.0909090909090909,0.954545454545455,0.181818181818182,0.5,0.545454545454545,0.590909090909091,0.0454545454545455,0.636363636363636,0.727272727272727,0.136363636363636,0.545454545454545,0.0454545454545455,0.772727272727273,0.5,0.909090909090909,0.681818181818182,0.227272727272727,0.863636363636364,0.363636363636364,0.636363636363636,0.954545454545455,0.0454545454545455,0.272727272727273,0.772727272727273,0.681818181818182,0.863636363636364,0.272727272727273,0.136363636363636,0.0454545454545455,0.0454545454545455,0.590909090909091,0.136363636363636,0.772727272727273,0.0909090909090909,0.727272727272727,0.954545454545455,0.818181818181818,0.909090909090909,0.0454545454545455,0.272727272727273,0.0454545454545455,0.454545454545455,0.909090909090909,0.0454545454545455,0.5,0.909090909090909,0.954545454545455,0.818181818181818
"137",5,2015,0.0952380952380952,0.476190476190476,1,0.0952380952380952,0.428571428571429,1,0.285714285714286,0.904761904761905,0.904761904761905,0.0952380952380952,0.142857142857143,0.0952380952380952,0.19047619047619,0.428571428571429,0.142857142857143,0.714285714285714,0.761904761904762,0.142857142857143,0.666666666666667,0.0952380952380952,1,0.428571428571429,0.0952380952380952,1,1,0.80952380952381,0.19047619047619,0.0952380952380952,1,0.0952380952380952,1,0.19047619047619,0.0952380952380952,1,0.904761904761905,0.761904761904762,1,1,1,1,1,0.285714285714286,0.0952380952380952,0.0952380952380952,0.380952380952381,0.142857142857143,0.0952380952380952,0.428571428571429,1,0.0952380952380952,0.0952380952380952,0.142857142857143,0.571428571428571,0.857142857142857,0.952380952380952,0.285714285714286,1,0.0952380952380952,0.952380952380952,0.19047619047619,0.904761904761905,0.619047619047619,1,0.285714285714286,0.714285714285714,0.619047619047619,0.285714285714286,0.0952380952380952,0.666666666666667,0.761904761904762,0.0952380952380952,0.523809523809524,0.0952380952380952,0.904761904761905,0.142857142857143,0.80952380952381,0.476190476190476,0.333333333333333,0.952380952380952,0.476190476190476,0.80952380952381,0.952380952380952,0.0952380952380952,0.142857142857143,0.571428571428571,0.714285714285714,0.952380952380952,0.19047619047619,0.142857142857143,0.0952380952380952,0.142857142857143,0.714285714285714,0.333333333333333,0.904761904761905,0.0952380952380952,1,1,0.904761904761905,0.952380952380952,0.0952380952380952,0.619047619047619,0.0952380952380952,0.571428571428571,0.857142857142857,0.0952380952380952,0.380952380952381,0.904761904761905,1,0.571428571428571
"138",6,2015,0.0454545454545455,0.636363636363636,0.909090909090909,0.0454545454545455,0.636363636363636,1,0.181818181818182,1,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.227272727272727,0.772727272727273,0.0909090909090909,0.636363636363636,0.954545454545455,0.181818181818182,0.681818181818182,0.0454545454545455,0.909090909090909,0.636363636363636,0.0454545454545455,0.681818181818182,0.954545454545455,0.954545454545455,0.136363636363636,0.0454545454545455,0.954545454545455,0.0454545454545455,0.909090909090909,0.681818181818182,0.0454545454545455,0.954545454545455,0.772727272727273,1,1,1,1,0.954545454545455,1,0.772727272727273,0.0454545454545455,0.0454545454545455,0.454545454545455,0.0454545454545455,0.0454545454545455,0.454545454545455,1,0.0454545454545455,0.0454545454545455,0.136363636363636,0.272727272727273,0.954545454545455,0.954545454545455,0.0454545454545455,0.954545454545455,0.0454545454545455,0.5,0.136363636363636,0.954545454545455,0.136363636363636,1,0.318181818181818,0.909090909090909,0.409090909090909,0.5,0.0454545454545455,1,0.818181818181818,0.0454545454545455,0.636363636363636,0.0454545454545455,0.772727272727273,0.272727272727273,0.5,0.5,0.181818181818182,0.818181818181818,0.727272727272727,0.590909090909091,0.909090909090909,0.0454545454545455,0.363636363636364,0.590909090909091,0.863636363636364,0.954545454545455,0.409090909090909,0.0454545454545455,0.0454545454545455,0.136363636363636,0.681818181818182,0.363636363636364,0.909090909090909,0.136363636363636,0.909090909090909,0.954545454545455,1,1,0.0454545454545455,0.545454545454545,0.0454545454545455,0.590909090909091,0.636363636363636,0.0454545454545455,0.545454545454545,0.909090909090909,0.954545454545455,0.681818181818182
"139",7,2015,0.0434782608695652,0.434782608695652,1,0.0434782608695652,0.739130434782609,1,0.130434782608696,0.869565217391304,0.869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.347826086956522,0.739130434782609,0.260869565217391,0.478260869565217,1,0.260869565217391,0.521739130434783,0.0434782608695652,0.91304347826087,0.826086956521739,0.0434782608695652,0.782608695652174,1,1,0.217391304347826,0.0434782608695652,0.956521739130435,0.0434782608695652,0.91304347826087,0.434782608695652,0.130434782608696,0.91304347826087,0.782608695652174,0.826086956521739,1,1,1,0.956521739130435,1,0.521739130434783,0.0434782608695652,0.0434782608695652,0.478260869565217,0.0434782608695652,0.0434782608695652,0.130434782608696,1,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.304347826086957,1,1,0.0869565217391304,0.869565217391304,0.0869565217391304,0.565217391304348,0.173913043478261,0.956521739130435,0.304347826086957,1,0.434782608695652,0.91304347826087,0.608695652173913,0.652173913043478,0.0869565217391304,0.782608695652174,0.565217391304348,0.130434782608696,0.478260869565217,0.0434782608695652,0.956521739130435,0.260869565217391,0.782608695652174,0.565217391304348,0.478260869565217,0.782608695652174,0.782608695652174,0.956521739130435,1,0.0869565217391304,0.434782608695652,0.782608695652174,1,0.91304347826087,0.391304347826087,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.521739130434783,0.347826086956522,0.739130434782609,0.0434782608695652,0.739130434782609,0.956521739130435,1,0.695652173913043,0.0434782608695652,0.521739130434783,0.0434782608695652,0.782608695652174,0.826086956521739,0.0434782608695652,0.565217391304348,1,1,0.521739130434783
"140",8,2015,0,0.428571428571429,0.952380952380952,0.0476190476190476,0.857142857142857,1,0.0952380952380952,0.857142857142857,0.952380952380952,0,0,0,0.19047619047619,0.80952380952381,0.238095238095238,0.571428571428571,0.80952380952381,0.0952380952380952,0.571428571428571,0,1,0.857142857142857,0,0.80952380952381,0.904761904761905,0.904761904761905,0.142857142857143,0,1,0,0.857142857142857,0.523809523809524,0,0.857142857142857,0.80952380952381,0.857142857142857,0.952380952380952,1,1,0.761904761904762,1,0.523809523809524,0,0,0.238095238095238,0,0,0.142857142857143,0.952380952380952,0,0,0,0.333333333333333,0.952380952380952,0.952380952380952,0,0.904761904761905,0,0.857142857142857,0.19047619047619,0.952380952380952,0.19047619047619,1,0.285714285714286,0.857142857142857,0.476190476190476,0.571428571428571,0,0.904761904761905,0.714285714285714,0.0952380952380952,0.428571428571429,0,0.952380952380952,0.380952380952381,0.761904761904762,0.714285714285714,0.428571428571429,0.80952380952381,0.714285714285714,0.857142857142857,1,0,0.285714285714286,0.761904761904762,1,0.952380952380952,0.571428571428571,0.0476190476190476,0,0.0476190476190476,0.619047619047619,0.19047619047619,0.714285714285714,0,0.666666666666667,0.857142857142857,0.666666666666667,0.142857142857143,0,0.285714285714286,0,0.666666666666667,0.857142857142857,0,0.380952380952381,0.952380952380952,1,0.380952380952381
"141",9,2015,0.0454545454545455,0.545454545454545,1,0.0454545454545455,0.545454545454545,1,0.136363636363636,0.772727272727273,1,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.181818181818182,0.681818181818182,0.227272727272727,0.5,1,0.318181818181818,0.772727272727273,0.0454545454545455,1,0.454545454545455,0.0454545454545455,0.590909090909091,1,0.954545454545455,0.272727272727273,0.0454545454545455,0.954545454545455,0.0454545454545455,0.818181818181818,0.545454545454545,0.0909090909090909,0.954545454545455,0.909090909090909,0.954545454545455,0.954545454545455,1,0.954545454545455,0.909090909090909,1,0.454545454545455,0.0454545454545455,0.0454545454545455,0.590909090909091,0.0454545454545455,0.0454545454545455,0.5,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.409090909090909,1,1,0.0909090909090909,0.909090909090909,0.0909090909090909,0.681818181818182,0.227272727272727,0.863636363636364,0.272727272727273,1,0.272727272727273,0.954545454545455,0.772727272727273,0.590909090909091,0.0454545454545455,0.909090909090909,0.954545454545455,0.0909090909090909,0.590909090909091,0.0454545454545455,1,0.5,0.681818181818182,0.818181818181818,0.363636363636364,0.863636363636364,0.0909090909090909,0.409090909090909,0.954545454545455,0.0909090909090909,0.409090909090909,0.727272727272727,0.954545454545455,0.818181818181818,0.181818181818182,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.545454545454545,0.318181818181818,0.727272727272727,0.0454545454545455,0.681818181818182,0.863636363636364,0.727272727272727,0.136363636363636,0.0454545454545455,0.318181818181818,0.0454545454545455,0.727272727272727,0.818181818181818,0.0454545454545455,0.636363636363636,1,1,0.454545454545455
"142",10,2015,0.0454545454545455,0.909090909090909,0.954545454545455,0.0454545454545455,0.545454545454545,1,0.318181818181818,0.727272727272727,0.818181818181818,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.227272727272727,0.818181818181818,0.136363636363636,0.318181818181818,0.863636363636364,0.272727272727273,0.363636363636364,0.0454545454545455,1,0.863636363636364,0.0454545454545455,0.545454545454545,1,1,0.136363636363636,0.0454545454545455,1,0.0454545454545455,0.909090909090909,0.363636363636364,0.136363636363636,0.954545454545455,0.954545454545455,0.772727272727273,0.909090909090909,1,1,0.863636363636364,0.909090909090909,0.545454545454545,0.0454545454545455,0.0454545454545455,0.681818181818182,0.0454545454545455,0.0454545454545455,0.454545454545455,1,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.454545454545455,0.863636363636364,0.954545454545455,0.0454545454545455,0.863636363636364,0.0909090909090909,0.727272727272727,0.318181818181818,1,0.181818181818182,0.909090909090909,0.5,0.909090909090909,0.681818181818182,0.545454545454545,0.0454545454545455,0.909090909090909,0.909090909090909,0.0454545454545455,0.409090909090909,0.0454545454545455,0.954545454545455,0.363636363636364,0.863636363636364,0.590909090909091,0.272727272727273,0.909090909090909,0.227272727272727,0.636363636363636,0.954545454545455,0.0454545454545455,0.409090909090909,0.636363636363636,1,0.863636363636364,0.409090909090909,0.0454545454545455,0.0454545454545455,0.136363636363636,0.545454545454545,0.363636363636364,0.863636363636364,0.136363636363636,0.772727272727273,0.863636363636364,0.909090909090909,0.363636363636364,0.0454545454545455,0.227272727272727,0.0454545454545455,0.727272727272727,0.818181818181818,0.0454545454545455,0.590909090909091,1,1,0.454545454545455
"143",11,2015,0,0.857142857142857,0.904761904761905,0,0.380952380952381,1,0.142857142857143,0.619047619047619,0.761904761904762,0,0,0,0.285714285714286,0.523809523809524,0.238095238095238,0.476190476190476,0.666666666666667,0.19047619047619,0.761904761904762,0,1,0.666666666666667,0,0.666666666666667,0.904761904761905,1,0.19047619047619,0,1,0,0.714285714285714,0.571428571428571,0,1,0.952380952380952,0.666666666666667,1,1,1,0.904761904761905,0.904761904761905,0.523809523809524,0,0,0.666666666666667,0,0,0.571428571428571,1,0,0,0,0.571428571428571,0.952380952380952,1,0,0.952380952380952,0.0476190476190476,0.666666666666667,0.238095238095238,0.904761904761905,0.0952380952380952,0.523809523809524,0.523809523809524,1,0.619047619047619,0.523809523809524,0,0.904761904761905,1,0.0476190476190476,0.619047619047619,0,1,0.571428571428571,0.857142857142857,0.619047619047619,0.19047619047619,0.904761904761905,0.19047619047619,0.523809523809524,1,0.0476190476190476,0.142857142857143,0.523809523809524,1,0.952380952380952,0.0952380952380952,0.0952380952380952,0,0.142857142857143,0.714285714285714,0.142857142857143,0.761904761904762,0,0.904761904761905,1,0.904761904761905,0.714285714285714,0,0.380952380952381,0,0.619047619047619,0.80952380952381,0,0.380952380952381,0.857142857142857,1,0.476190476190476
"144",12,2015,0.130434782608696,0.869565217391304,0.956521739130435,0.130434782608696,0.521739130434783,1,0.304347826086957,0.782608695652174,0.91304347826087,0.130434782608696,0.130434782608696,0.130434782608696,0.391304347826087,0.565217391304348,0.304347826086957,0.434782608695652,0.608695652173913,0.217391304347826,0.739130434782609,0.130434782608696,1,0.869565217391304,0.130434782608696,0.695652173913043,0.91304347826087,0.956521739130435,0.217391304347826,0.130434782608696,1,0.130434782608696,0.695652173913043,0.521739130434783,0.173913043478261,0.91304347826087,0.826086956521739,0.695652173913043,0.956521739130435,1,0.956521739130435,1,0.91304347826087,0.347826086956522,0.173913043478261,0.130434782608696,0.652173913043478,0.130434782608696,0.130434782608696,0.869565217391304,0.956521739130435,0.130434782608696,0.130434782608696,0.173913043478261,0.521739130434783,0.956521739130435,1,0.173913043478261,0.956521739130435,0.173913043478261,0.652173913043478,0.260869565217391,0.739130434782609,0.260869565217391,1,0.521739130434783,1,0.695652173913043,0.91304347826087,0.173913043478261,0.826086956521739,1,0.130434782608696,0.608695652173913,0.130434782608696,1,0.304347826086957,0.91304347826087,0.826086956521739,0.521739130434783,0.869565217391304,0.434782608695652,0.521739130434783,1,0.173913043478261,0.347826086956522,0.521739130434783,0.91304347826087,0.956521739130435,0.347826086956522,0.130434782608696,0.130434782608696,0.173913043478261,0.608695652173913,0.347826086956522,0.826086956521739,0.130434782608696,0.91304347826087,0.956521739130435,0.91304347826087,0.826086956521739,0.130434782608696,0.304347826086957,0.130434782608696,0.565217391304348,0.956521739130435,0.130434782608696,0.521739130434783,1,0.91304347826087,0.652173913043478
"145",1,2016,0.0476190476190476,0.714285714285714,0.952380952380952,0.0476190476190476,0.571428571428571,1,0.238095238095238,0.333333333333333,0.80952380952381,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.428571428571429,0.857142857142857,0.142857142857143,0.666666666666667,0.285714285714286,0.714285714285714,0.714285714285714,0.0476190476190476,1,0.761904761904762,0.0476190476190476,0.571428571428571,0.80952380952381,0.904761904761905,0.19047619047619,0.0476190476190476,0.952380952380952,0.0476190476190476,0.80952380952381,0.380952380952381,0.142857142857143,0.904761904761905,0.80952380952381,0.904761904761905,0.952380952380952,1,1,0.952380952380952,0.952380952380952,0.523809523809524,0.0476190476190476,0.0476190476190476,0.666666666666667,0.0476190476190476,0.0476190476190476,0.476190476190476,1,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.333333333333333,1,0.952380952380952,0.0476190476190476,1,0.19047619047619,0.904761904761905,0.285714285714286,0.857142857142857,0.238095238095238,1,0.333333333333333,1,0.666666666666667,0.761904761904762,0.0476190476190476,0.80952380952381,1,0.142857142857143,0.476190476190476,0.0476190476190476,0.952380952380952,0.238095238095238,0.952380952380952,0.666666666666667,0.19047619047619,0.523809523809524,0.428571428571429,0.666666666666667,1,0.0476190476190476,0.476190476190476,0.523809523809524,1,0.857142857142857,0.285714285714286,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.619047619047619,0.380952380952381,0.714285714285714,0.0952380952380952,0.857142857142857,0.904761904761905,0.904761904761905,0.904761904761905,0.0476190476190476,0.428571428571429,0.0476190476190476,0.904761904761905,0.952380952380952,0.0476190476190476,0.619047619047619,1,0.952380952380952,0.380952380952381
"146",2,2016,0,0.714285714285714,0.904761904761905,0,0.428571428571429,1,0.19047619047619,0.0476190476190476,0.571428571428571,0,0,0,0.285714285714286,0.952380952380952,0.19047619047619,0.571428571428571,0.714285714285714,0.857142857142857,0.952380952380952,0,1,1,0.0476190476190476,0.80952380952381,0.857142857142857,1,0.285714285714286,0,1,0,0.952380952380952,0.0952380952380952,0.0476190476190476,0.952380952380952,1,0.666666666666667,1,1,1,1,1,0.238095238095238,0,0,0.19047619047619,0,0,0.666666666666667,1,0,0,0.0476190476190476,0.333333333333333,1,0.952380952380952,0.0952380952380952,0.952380952380952,0.238095238095238,0.80952380952381,0.238095238095238,0.904761904761905,0.285714285714286,1,0.285714285714286,1,0.714285714285714,0.80952380952381,0,0.80952380952381,1,0.0476190476190476,0.714285714285714,0,1,0.285714285714286,0.904761904761905,0.80952380952381,0.238095238095238,0.904761904761905,0.80952380952381,0.571428571428571,1,0,0.428571428571429,0.476190476190476,1,0.952380952380952,0.380952380952381,0,0,0.142857142857143,0.619047619047619,0.238095238095238,0.904761904761905,0.0476190476190476,0.952380952380952,1,0.857142857142857,0.476190476190476,0,0.142857142857143,0,0.571428571428571,1,0,0.476190476190476,1,0.952380952380952,0.619047619047619
"147",3,2016,0.0434782608695652,0.869565217391304,0.91304347826087,0.0434782608695652,0.217391304347826,1,0.478260869565217,0.130434782608696,0.956521739130435,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.173913043478261,0.652173913043478,0.173913043478261,0.304347826086957,0.304347826086957,1,0.869565217391304,0.0434782608695652,1,0.652173913043478,0.0434782608695652,0.347826086956522,0.826086956521739,1,0.260869565217391,0.0434782608695652,0.956521739130435,0.0434782608695652,0.826086956521739,0.130434782608696,0.0434782608695652,0.956521739130435,0.956521739130435,0.826086956521739,1,1,1,0.91304347826087,0.956521739130435,0.608695652173913,0.0434782608695652,0.0434782608695652,0.217391304347826,0.0434782608695652,0.0434782608695652,0.434782608695652,1,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.260869565217391,0.782608695652174,0.956521739130435,0.173913043478261,0.956521739130435,0.434782608695652,0.739130434782609,0.260869565217391,0.91304347826087,0.304347826086957,0.782608695652174,0.130434782608696,0.956521739130435,0.739130434782609,0.608695652173913,0.130434782608696,0.608695652173913,0.956521739130435,0.0869565217391304,0.478260869565217,0.0434782608695652,0.695652173913043,0.173913043478261,0.91304347826087,0.695652173913043,0.173913043478261,0.739130434782609,0.391304347826087,0.521739130434783,1,0.0434782608695652,0.260869565217391,0.608695652173913,1,0.91304347826087,0.217391304347826,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.608695652173913,0.304347826086957,0.826086956521739,0.0869565217391304,0.695652173913043,0.739130434782609,0.826086956521739,0.391304347826087,0.0434782608695652,0.347826086956522,0.0434782608695652,0.260869565217391,0.869565217391304,0.0434782608695652,0.478260869565217,1,1,0.521739130434783
